command to create set : rwsetbuild testIpList.txt testiplist.set
command : rwfilter --start-date=2016/02/15 --end-date=2016/02/29 --anyset=testiplist.set --type=all --pass=stdout | rwcut > ans5.txt


            sIP|            dIP|sPort|dPort|pro|   packets|     bytes|   flags|                  sTime| duration|                  eTime|sen|
   172.30.13.17|    224.0.0.252|61980| 5355| 17|         2|       100|        |2016/02/29T05:18:50.919|    0.106|2016/02/29T05:18:51.025| S0|
   172.30.13.17|    224.0.0.252|63881| 5355| 17|         2|       100|        |2016/02/29T05:18:51.840|    0.105|2016/02/29T05:18:51.945| S0|
   172.30.13.17|    224.0.0.252|53385| 5355| 17|         4|       200|        |2016/02/29T05:18:54.455|    0.097|2016/02/29T05:18:54.552| S0|
   172.30.13.17|    224.0.0.252|52735| 5355| 17|         4|       200|        |2016/02/29T05:18:57.237|    0.109|2016/02/29T05:18:57.346| S0|
   172.30.13.17|    224.0.0.252|50047| 5355| 17|         4|       200|        |2016/02/29T05:19:03.299|    0.104|2016/02/29T05:19:03.403| S0|
   172.30.13.17|    224.0.0.252|51996| 5355| 17|         4|       200|        |2016/02/29T05:19:05.934|    0.107|2016/02/29T05:19:06.041| S0|
   172.30.13.17|    224.0.0.252|56726| 5355| 17|         4|       200|        |2016/02/29T05:19:13.317|    0.106|2016/02/29T05:19:13.423| S0|
   172.30.13.17|    224.0.0.252|56474| 5355| 17|         3|       150|        |2016/02/29T05:19:15.953|    0.107|2016/02/29T05:19:16.060| S0|
   172.30.13.17|    224.0.0.252|53001| 5355| 17|         3|       150|        |2016/02/29T05:19:20.898|    0.094|2016/02/29T05:19:20.992| S0|
   172.30.13.17|    224.0.0.252|51730| 5355| 17|         2|       100|        |2016/02/29T05:19:44.563|    0.107|2016/02/29T05:19:44.670| S0|
   172.30.13.17|    224.0.0.252|54712| 5355| 17|         4|       200|        |2016/02/29T05:19:47.179|    0.098|2016/02/29T05:19:47.277| S0|
   172.30.13.17|    224.0.0.252|54646| 5355| 17|         2|       100|        |2016/02/29T05:19:49.061|    0.104|2016/02/29T05:19:49.165| S0|
   172.30.13.17|    224.0.0.252|62016| 5355| 17|         3|       150|        |2016/02/29T05:19:51.697|    0.105|2016/02/29T05:19:51.802| S0|
   172.30.13.17|    224.0.0.252|57259| 5355| 17|         2|       100|        |2016/02/29T05:20:08.223|    0.109|2016/02/29T05:20:08.332| S0|
   172.30.13.66|239.255.255.250| 1900| 1900| 17|        24|     12104|        |2016/02/29T05:20:17.525|    6.025|2016/02/29T05:20:23.550| S0|
   172.30.13.17|    224.0.0.252|52328| 5355| 17|         2|       100|        |2016/02/29T05:20:31.867|    0.096|2016/02/29T05:20:31.963| S0|
   172.30.13.17|    224.0.0.252|59451| 5355| 17|         4|       200|        |2016/02/29T05:20:34.473|    0.097|2016/02/29T05:20:34.570| S0|
   172.30.13.17|    224.0.0.252|52756| 5355| 17|         4|       200|        |2016/02/29T05:20:55.932|    0.097|2016/02/29T05:20:56.029| S0|
   172.30.13.17|    224.0.0.252|50462| 5355| 17|         2|       100|        |2016/02/29T05:20:58.539|    0.097|2016/02/29T05:20:58.636| S0|
   172.30.13.17|    224.0.0.252|53791| 5355| 17|         3|       150|        |2016/02/29T05:21:22.189|    0.109|2016/02/29T05:21:22.298| S0|
   172.30.13.17|    224.0.0.252|54403| 5355| 17|         4|       200|        |2016/02/29T05:21:28.972|    0.099|2016/02/29T05:21:29.071| S0|
   172.30.13.17|    224.0.0.252|60489| 5355| 17|         3|       150|        |2016/02/29T05:21:31.603|    0.106|2016/02/29T05:21:31.709| S0|
   172.30.13.17|    224.0.0.252|61321| 5355| 17|         3|       159|        |2016/02/29T05:21:34.193|    0.109|2016/02/29T05:21:34.302| S0|
   172.30.13.17|    224.0.0.252|52931| 5355| 17|         2|       100|        |2016/02/29T05:21:36.833|    0.106|2016/02/29T05:21:36.939| S0|
   172.30.13.17|    224.0.0.252|63655| 5355| 17|         4|       200|        |2016/02/29T05:21:39.468|    0.109|2016/02/29T05:21:39.577| S0|
   172.30.13.17|    224.0.0.252|54790| 5355| 17|         3|       150|        |2016/02/29T05:21:46.444|    0.094|2016/02/29T05:21:46.538| S0|
   172.30.13.17|    224.0.0.252|52833| 5355| 17|         3|       150|        |2016/02/29T05:21:47.891|    0.098|2016/02/29T05:21:47.989| S0|
   172.30.13.17|    224.0.0.252|65373| 5355| 17|         2|       100|        |2016/02/29T05:21:50.521|    0.106|2016/02/29T05:21:50.627| S0|
   172.30.13.66|239.255.255.250|60113| 1900| 17|         9|      1367|        |2016/02/29T05:23:22.762|    6.017|2016/02/29T05:23:28.779| S0|
   172.30.13.17|    224.0.0.252|51762| 5355| 17|         4|       200|        |2016/02/29T05:23:50.485|    0.104|2016/02/29T05:23:50.589| S0|
   172.30.13.17|    224.0.0.252|52476| 5355| 17|         3|       150|        |2016/02/29T05:24:14.133|    0.108|2016/02/29T05:24:14.241| S0|
   172.30.13.17|    224.0.0.252|51701| 5355| 17|         2|       100|        |2016/02/29T05:24:14.174|    0.098|2016/02/29T05:24:14.272| S0|
   172.30.13.17|    224.0.0.252|57724| 5355| 17|         3|       150|        |2016/02/29T05:24:16.820|    0.105|2016/02/29T05:24:16.925| S0|
   172.30.13.17|    224.0.0.252|59124| 5355| 17|         2|       100|        |2016/02/29T05:24:24.174|    0.096|2016/02/29T05:24:24.270| S0|
   172.30.13.17|    224.0.0.252|61164| 5355| 17|         3|       150|        |2016/02/29T05:24:26.807|    0.105|2016/02/29T05:24:26.912| S0|
   172.30.13.17|    224.0.0.252|54477| 5355| 17|         4|       200|        |2016/02/29T05:24:29.202|    0.109|2016/02/29T05:24:29.311| S0|
   172.30.13.17|    224.0.0.252|61481| 5355| 17|         2|       100|        |2016/02/29T05:24:31.826|    0.105|2016/02/29T05:24:31.931| S0|
   172.30.13.17|    224.0.0.252|55960| 5355| 17|         2|       100|        |2016/02/29T05:24:37.775|    0.100|2016/02/29T05:24:37.875| S0|
   172.30.13.17|    224.0.0.252|59335| 5355| 17|         3|       150|        |2016/02/29T05:24:39.212|    0.100|2016/02/29T05:24:39.312| S0|
   172.30.13.17|    224.0.0.252|59140| 5355| 17|         2|       100|        |2016/02/29T05:24:41.774|    0.100|2016/02/29T05:24:41.874| S0|
   172.30.13.17|    224.0.0.252|55655| 5355| 17|         2|       100|        |2016/02/29T05:24:49.223|    0.099|2016/02/29T05:24:49.322| S0|
   172.30.13.17|    224.0.0.252|61885| 5355| 17|         3|       150|        |2016/02/29T05:24:51.821|    0.115|2016/02/29T05:24:51.936| S0|
   172.30.13.17|    224.0.0.252|49533| 5355| 17|         2|       100|        |2016/02/29T05:24:54.228|    0.102|2016/02/29T05:24:54.330| S0|
   172.30.13.17|    224.0.0.252|58110| 5355| 17|         4|       200|        |2016/02/29T05:24:56.822|    0.100|2016/02/29T05:24:56.922| S0|
   172.30.13.17|    224.0.0.252|61769| 5355| 17|         4|       200|        |2016/02/29T05:24:59.299|    0.094|2016/02/29T05:24:59.393| S0|
   172.30.13.17|    224.0.0.252|60966| 5355| 17|         4|       200|        |2016/02/29T05:25:01.345|    0.108|2016/02/29T05:25:01.453| S0|
   172.30.13.17|    224.0.0.252|57028| 5355| 17|         4|       200|        |2016/02/29T05:25:01.871|    0.101|2016/02/29T05:25:01.972| S0|
   172.30.13.17|    224.0.0.252|62562| 5355| 17|         4|       200|        |2016/02/29T05:25:04.237|    0.104|2016/02/29T05:25:04.341| S0|
  172.30.13.123|239.255.255.250|62120| 1900| 17|        18|      2898|        |2016/02/29T05:23:50.807|   75.693|2016/02/29T05:25:06.500| S0|
   172.30.13.17|    224.0.0.252|50977| 5355| 17|         3|       150|        |2016/02/29T05:25:06.832|    0.108|2016/02/29T05:25:06.940| S0|
   172.30.13.17|    224.0.0.252|49748| 5355| 17|         2|       100|        |2016/02/29T05:25:09.211|    0.110|2016/02/29T05:25:09.321| S0|
   172.30.13.17|    224.0.0.252|53881| 5355| 17|         3|       150|        |2016/02/29T05:25:25.529|    0.114|2016/02/29T05:25:25.643| S0|
   172.30.13.17|    224.0.0.252|53191| 5355| 17|         3|       150|        |2016/02/29T05:25:46.527|    0.099|2016/02/29T05:25:46.626| S0|
   172.30.13.17|    224.0.0.252|49273| 5355| 17|         2|       100|        |2016/02/29T05:25:49.114|    0.099|2016/02/29T05:25:49.213| S0|
   172.30.13.17|    224.0.0.252|56329| 5355| 17|         2|       100|        |2016/02/29T05:25:49.172|    0.101|2016/02/29T05:25:49.273| S0|
   172.30.13.17|    224.0.0.252|52308| 5355| 17|         3|       150|        |2016/02/29T05:25:54.066|    0.100|2016/02/29T05:25:54.166| S0|
   172.30.13.17|    224.0.0.252|52542| 5355| 17|         3|       150|        |2016/02/29T05:26:12.756|    0.100|2016/02/29T05:26:12.856| S0|
   172.30.13.17|    224.0.0.252|53057| 5355| 17|         4|       200|        |2016/02/29T05:26:18.061|    0.100|2016/02/29T05:26:18.161| S0|
   172.30.13.17|    224.0.0.252|63163| 5355| 17|         4|       200|        |2016/02/29T05:26:36.341|    0.099|2016/02/29T05:26:36.440| S0|
   172.30.13.17|    224.0.0.252|61659| 5355| 17|         3|       150|        |2016/02/29T05:26:46.769|    0.100|2016/02/29T05:26:46.869| S0|
   172.30.13.17|    224.0.0.252|53031| 5355| 17|         4|       200|        |2016/02/29T05:26:49.356|    0.099|2016/02/29T05:26:49.455| S0|
   172.30.13.17|    224.0.0.252|54621| 5355| 17|         3|       150|        |2016/02/29T05:26:59.924|    0.099|2016/02/29T05:27:00.023| S0|
   172.30.13.17|    224.0.0.252|62288| 5355| 17|         3|       150|        |2016/02/29T05:27:23.505|    0.099|2016/02/29T05:27:23.604| S0|
   172.30.13.17|    224.0.0.252|54993| 5355| 17|         4|       200|        |2016/02/29T05:27:34.000|    0.101|2016/02/29T05:27:34.101| S0|
   172.30.13.17|    224.0.0.252|59369| 5355| 17|         4|       200|        |2016/02/29T05:27:36.587|    0.100|2016/02/29T05:27:36.687| S0|
   172.30.13.17|    224.0.0.252|50102| 5355| 17|         3|       150|        |2016/02/29T05:27:47.619|    0.099|2016/02/29T05:27:47.718| S0|
   172.30.13.66|239.255.255.250| 1900| 1900| 17|        25|     12586|        |2016/02/29T05:27:41.725|    6.026|2016/02/29T05:27:47.751| S0|
   172.30.13.17|    224.0.0.252|58516| 5355| 17|         3|       150|        |2016/02/29T05:28:11.206|    0.099|2016/02/29T05:28:11.305| S0|
   172.30.13.17|    224.0.0.252|60646| 5355| 17|         4|       200|        |2016/02/29T05:28:13.769|    0.100|2016/02/29T05:28:13.869| S0|
  172.30.13.123|    224.0.0.252|49274| 5355| 17|         3|       150|        |2016/02/29T05:28:22.959|    0.406|2016/02/29T05:28:23.365| S0|
  172.30.13.123|    224.0.0.252|53941| 5355| 17|         3|       150|        |2016/02/29T05:28:22.958|    0.407|2016/02/29T05:28:23.365| S0|
   172.30.13.17|    224.0.0.252|56199| 5355| 17|         3|       150|        |2016/02/29T05:30:32.675|    0.100|2016/02/29T05:30:32.775| S0|
   172.30.13.17|    224.0.0.252|58227| 5355| 17|         3|       150|        |2016/02/29T05:30:32.675|    0.100|2016/02/29T05:30:32.775| S0|
   172.30.13.17|    224.0.0.252|52642| 5355| 17|         2|       100|        |2016/02/29T05:30:35.239|    0.100|2016/02/29T05:30:35.339| S0|
   172.30.13.17|    224.0.0.252|60292| 5355| 17|         2|       100|        |2016/02/29T05:30:35.262|    0.100|2016/02/29T05:30:35.362| S0|
   172.30.13.17|    224.0.0.252|64092| 5355| 17|         3|       150|        |2016/02/29T05:30:56.821|    0.100|2016/02/29T05:30:56.921| S0|
   172.30.13.65|    224.0.0.252|56167| 5355| 17|         3|       162|        |2016/02/29T05:31:18.547|    0.092|2016/02/29T05:31:18.639| S0|
   172.30.13.17|    224.0.0.252|53309| 5355| 17|         4|       200|        |2016/02/29T05:31:20.402|    0.100|2016/02/29T05:31:20.502| S0|
   172.30.13.65|239.255.255.250|51214| 1900| 17|        48|      7636|        |2016/02/29T05:22:56.256|  510.297|2016/02/29T05:31:26.553| S0|
   172.30.13.17|    224.0.0.252|63531| 5355| 17|         4|       200|        |2016/02/29T05:31:43.984|    0.100|2016/02/29T05:31:44.084| S0|
  172.30.13.123|239.255.255.250|62120| 1900| 17|        17|      2737|        |2016/02/29T05:30:29.809|   76.791|2016/02/29T05:31:46.600| S0|
   172.30.13.65|    224.0.0.252|57704| 5355| 17|         2|       102|        |2016/02/29T05:31:58.270|    0.096|2016/02/29T05:31:58.366| S0|
   172.30.13.17|    224.0.0.252|59321| 5355| 17|         2|       100|        |2016/02/29T05:32:08.119|    0.099|2016/02/29T05:32:08.218| S0|
   172.30.13.17|    224.0.0.252|61285| 5355| 17|         3|       150|        |2016/02/29T05:32:08.203|    0.099|2016/02/29T05:32:08.302| S0|
   172.30.13.17|    224.0.0.252|61945| 5355| 17|         2|       100|        |2016/02/29T05:32:08.203|    0.099|2016/02/29T05:32:08.302| S0|
   172.30.13.17|    224.0.0.252|57872| 5355| 17|         3|       150|        |2016/02/29T05:32:10.680|    0.101|2016/02/29T05:32:10.781| S0|
   172.30.13.17|    224.0.0.252|53125| 5355| 17|         2|       100|        |2016/02/29T05:32:31.695|    0.100|2016/02/29T05:32:31.795| S0|
   172.30.13.17|    224.0.0.252|62353| 5355| 17|         3|       150|        |2016/02/29T05:32:34.342|    0.101|2016/02/29T05:32:34.443| S0|
   172.30.13.17|    224.0.0.252|54366| 5355| 17|         4|       200|        |2016/02/29T05:32:36.931|    0.100|2016/02/29T05:32:37.031| S0|
   172.30.13.65|    224.0.0.252|56816| 5355| 17|         2|       116|        |2016/02/29T05:32:54.501|    0.000|2016/02/29T05:32:54.501| S0|
   172.30.13.65|    224.0.0.252|61473| 5355| 17|         2|       116|        |2016/02/29T05:32:54.590|    0.000|2016/02/29T05:32:54.590| S0|
   172.30.13.17|    224.0.0.252|55165| 5355| 17|         4|       200|        |2016/02/29T05:32:55.278|    0.100|2016/02/29T05:32:55.378| S0|
   172.30.13.17|    224.0.0.252|63091| 5355| 17|         3|       150|        |2016/02/29T05:33:14.157|    0.100|2016/02/29T05:33:14.257| S0|
   172.30.13.17|    224.0.0.252|50630| 5355| 17|         3|       150|        |2016/02/29T05:33:16.444|    0.099|2016/02/29T05:33:16.543| S0|
   172.30.13.17|    224.0.0.252|63710| 5355| 17|         3|       150|        |2016/02/29T05:33:19.371|    0.099|2016/02/29T05:33:19.470| S0|
   172.30.13.17|    224.0.0.252|50821| 5355| 17|         3|       150|        |2016/02/29T05:33:21.515|    0.099|2016/02/29T05:33:21.614| S0|
   172.30.13.17|    224.0.0.252|53466| 5355| 17|         3|       150|        |2016/02/29T05:33:24.100|    0.100|2016/02/29T05:33:24.200| S0|
   172.30.13.17|    224.0.0.252|58171| 5355| 17|         2|       100|        |2016/02/29T05:33:40.059|    0.100|2016/02/29T05:33:40.159| S0|
   172.30.13.17|    224.0.0.252|57207| 5355| 17|         4|       200|        |2016/02/29T05:33:42.944|    0.100|2016/02/29T05:33:43.044| S0|
   172.30.13.17|    224.0.0.252|59718| 5355| 17|         3|       150|        |2016/02/29T05:34:06.527|    0.099|2016/02/29T05:34:06.626| S0|
   172.30.13.17|    224.0.0.252|51610| 5355| 17|         3|       150|        |2016/02/29T05:34:30.679|    0.099|2016/02/29T05:34:30.778| S0|
   172.30.13.17|    224.0.0.252|54802| 5355| 17|         3|       150|        |2016/02/29T05:34:45.681|    0.099|2016/02/29T05:34:45.780| S0|
   172.30.13.17|    224.0.0.252|49547| 5355| 17|         4|       200|        |2016/02/29T05:34:48.267|    0.099|2016/02/29T05:34:48.366| S0|
   172.30.13.17|    224.0.0.252|57041| 5355| 17|         3|       150|        |2016/02/29T05:34:54.257|    0.099|2016/02/29T05:34:54.356| S0|
   172.30.13.17|    224.0.0.252|49625| 5355| 17|         2|       100|        |2016/02/29T05:34:55.660|    0.099|2016/02/29T05:34:55.759| S0|
   172.30.13.17|    224.0.0.252|63734| 5355| 17|         4|       200|        |2016/02/29T05:34:58.241|    0.100|2016/02/29T05:34:58.341| S0|
   172.30.13.17|    224.0.0.252|63596| 5355| 17|         3|       150|        |2016/02/29T05:35:00.674|    0.099|2016/02/29T05:35:00.773| S0|
   172.30.13.17|    224.0.0.252|62042| 5355| 17|         2|       100|        |2016/02/29T05:35:03.260|    0.100|2016/02/29T05:35:03.360| S0|
   172.30.13.17|    224.0.0.252|61101| 5355| 17|         3|       150|        |2016/02/29T05:35:10.740|    0.100|2016/02/29T05:35:10.840| S0|
   172.30.13.66|239.255.255.250| 1900| 1900| 17|        25|     12766|        |2016/02/29T05:35:05.926|    6.025|2016/02/29T05:35:11.951| S0|
   172.30.13.17|    224.0.0.252|53894| 5355| 17|         4|       200|        |2016/02/29T05:35:13.310|    0.100|2016/02/29T05:35:13.410| S0|
   172.30.13.17|    224.0.0.252|63368| 5355| 17|         4|       200|        |2016/02/29T05:35:17.831|    0.099|2016/02/29T05:35:17.930| S0|
   172.30.13.17|    224.0.0.252|60288| 5355| 17|         3|       150|        |2016/02/29T05:35:20.723|    0.099|2016/02/29T05:35:20.822| S0|
   172.30.13.17|    224.0.0.252|59862| 5355| 17|         2|       100|        |2016/02/29T05:35:23.304|    0.100|2016/02/29T05:35:23.404| S0|
   172.30.13.17|    224.0.0.252|63182| 5355| 17|         2|       100|        |2016/02/29T05:35:25.744|    0.099|2016/02/29T05:35:25.843| S0|
   172.30.13.17|    224.0.0.252|54704| 5355| 17|         3|       150|        |2016/02/29T05:35:28.327|    0.099|2016/02/29T05:35:28.426| S0|
   172.30.13.17|    224.0.0.252|56518| 5355| 17|         3|       150|        |2016/02/29T05:35:30.700|    0.100|2016/02/29T05:35:30.800| S0|
   172.30.13.17|    224.0.0.252|65274| 5355| 17|         3|       150|        |2016/02/29T05:35:33.283|    0.100|2016/02/29T05:35:33.383| S0|
   172.30.13.17|    224.0.0.252|62984| 5355| 17|         3|       150|        |2016/02/29T05:35:35.762|    0.099|2016/02/29T05:35:35.861| S0|
   172.30.13.17|    224.0.0.252|49276| 5355| 17|         2|       100|        |2016/02/29T05:35:38.347|    0.099|2016/02/29T05:35:38.446| S0|
   172.30.13.17|    224.0.0.252|61065| 5355| 17|         3|       150|        |2016/02/29T05:35:40.750|    0.100|2016/02/29T05:35:40.850| S0|
  172.30.13.123|    224.0.0.252|49632| 5355| 17|         3|       156|        |2016/02/29T05:36:49.064|    0.408|2016/02/29T05:36:49.472| S0|
   172.30.13.66|    224.0.0.251| 5353| 5353| 17|         1|        85|        |2016/02/29T05:37:21.512|    0.000|2016/02/29T05:37:21.512| S0|
   172.30.13.17|    224.0.0.252|64567| 5355| 17|         3|       150|        |2016/02/29T05:37:45.616|    0.100|2016/02/29T05:37:45.716| S0|
   172.30.13.17|    224.0.0.252|49225| 5355| 17|         3|       150|        |2016/02/29T05:37:45.615|    0.101|2016/02/29T05:37:45.716| S0|
   172.30.13.17|    224.0.0.252|60169| 5355| 17|         2|       100|        |2016/02/29T05:37:45.616|    0.100|2016/02/29T05:37:45.716| S0|
   172.30.13.17|    224.0.0.252|53759| 5355| 17|         4|       200|        |2016/02/29T05:37:48.179|    0.099|2016/02/29T05:37:48.278| S0|
   172.30.13.17|    224.0.0.252|57308| 5355| 17|         3|       150|        |2016/02/29T05:37:48.196|    0.100|2016/02/29T05:37:48.296| S0|
   172.30.13.65|239.255.255.250|51214| 1900| 17|        18|      2898|        |2016/02/29T05:36:43.642|   77.101|2016/02/29T05:38:00.743| S0|
   172.30.13.17|    224.0.0.252|58933| 5355| 17|         3|       150|        |2016/02/29T05:38:09.202|    0.100|2016/02/29T05:38:09.302| S0|
  172.30.13.123|    224.0.0.252|50020| 5355| 17|         4|       200|        |2016/02/29T05:38:23.220|    0.412|2016/02/29T05:38:23.632| S0|
  172.30.13.123|    224.0.0.252|51139| 5355| 17|         4|       200|        |2016/02/29T05:38:23.220|    0.412|2016/02/29T05:38:23.632| S0|
   172.30.13.17|    224.0.0.252|58863| 5355| 17|         3|       150|        |2016/02/29T05:38:33.399|    0.100|2016/02/29T05:38:33.499| S0|
